Data size: 8192 Sample rate: 1365.333374
<num elements:  8191 , time in  mS >
Time X(CH1) X(CH2)
Second Volt Volt
-5997.267489,0.00000,-0.04000
-5996.534977,0.00000,-0.04000
-5995.802466,0.00000,-0.04000
-5995.069955,0.00000,-0.04000
-5994.337444,0.00000,-0.04000
-5993.604932,0.00000,-0.04000
-5992.872421,0.00000,-0.04000
-5992.139910,0.00000,-0.04000
-5991.407398,0.00000,-0.04000
-5990.674887,0.00000,-0.04000
-5989.942376,0.00000,-0.04000
-5989.209864,0.00000,-0.04000
-5988.477353,0.00000,-0.04000
-5987.744842,0.00000,-0.04000
-5987.012331,0.00000,-0.04000
-5986.279819,0.00000,-0.04000
-5985.547308,0.00000,-0.04000
-5984.814797,0.00000,-0.04000
-5984.082285,0.04000,-0.04000
-5983.349774,0.04000,-0.04000
-5982.617263,0.04000,-0.04000
-5981.884752,0.04000,-0.04000
-5981.152240,0.04000,-0.04000
-5980.419729,0.04000,0.00000
-5979.687218,0.04000,-0.04000
-5978.954706,0.04000,-0.04000
-5978.222195,0.04000,-0.04000
-5977.489684,0.04000,-0.04000
-5976.757173,0.04000,-0.04000
-5976.024661,0.04000,-0.04000
-5975.292150,0.04000,-0.04000
-5974.559639,0.04000,-0.04000
-5973.827127,0.04000,-0.04000
-5973.094616,0.04000,-0.04000
-5972.362105,0.04000,0.00000
-5971.629593,0.04000,0.00000
-5970.897082,0.00000,0.00000
-5970.164571,0.04000,-0.04000
-5969.432060,0.04000,0.00000
-5968.699548,0.04000,-0.04000
-5967.967037,0.04000,-0.04000
-5967.234526,0.04000,-0.04000
-5966.502014,0.04000,-0.04000
-5965.769503,0.00000,-0.04000
-5965.036992,0.04000,-0.04000
-5964.304481,0.04000,-0.08000
-5963.571969,0.04000,-0.04000
-5962.839458,0.04000,-0.04000
-5962.106947,0.04000,-0.04000
-5961.374435,0.04000,-0.08000
-5960.641924,0.04000,-0.04000
-5959.909413,0.04000,-0.04000
-5959.176901,0.04000,-0.04000
-5958.444390,0.04000,0.00000
