Time,X(CH1),X(CH2),
-1.3098790e-01,-2.00000e-03,2.00000e-02,
-1.3098739e-01,-2.00000e-03,2.00000e-02,
-1.3098688e-01,-0.00000e+00,4.00002e-02,
-1.3098638e-01,-0.00000e+00,2.00000e-02,
-1.3098587e-01,-4.00001e-03,4.00002e-02,
-1.3098536e-01,-2.00000e-03,4.00002e-02,
-1.3098486e-01,-0.00000e+00,2.00000e-02,
-1.3098435e-01,-2.00000e-03,2.00000e-02,
-1.3098384e-01,-0.00000e+00,4.00002e-02,
-1.3098334e-01,-0.00000e+00,4.00002e-02,
-1.3098283e-01,-2.00000e-03,2.00000e-02,
-1.3098232e-01,-0.00000e+00,2.00000e-02,
-1.3098182e-01,-2.00000e-03,4.00002e-02,
-1.3098131e-01,-2.00000e-03,2.00000e-02,
-1.3098080e-01,-2.00000e-03,2.00000e-02,
-1.3098030e-01,-2.00000e-03,2.00000e-02,
-1.3097979e-01,-0.00000e+00,2.00000e-02,
-1.3097928e-01,-2.00000e-03,4.00002e-02,
-1.3097878e-01,-2.00000e-03,2.00000e-02,
-1.3097827e-01,-0.00000e+00,4.00002e-02,
-1.3097776e-01,-0.00000e+00,4.00002e-02,
-1.3097726e-01,-2.00000e-03,4.00002e-02,
-1.3097675e-01,-2.00000e-03,2.00000e-02,
-1.3097624e-01,-2.00000e-03,4.00002e-02,
-1.3097574e-01,-2.00000e-03,2.00000e-02,
-1.3097523e-01,-2.00000e-03,2.00000e-02,
-1.3097472e-01,-0.00000e+00,2.00000e-02,
-1.3097422e-01,-2.00000e-03,2.00000e-02,
-1.3097371e-01,-2.00000e-03,2.00000e-02,
-1.3097320e-01,-2.00000e-03,4.00002e-02,
-1.3097270e-01,-2.00000e-03,2.00000e-02,
-1.3097219e-01,-2.00000e-03,2.00000e-02,
-1.3097169e-01,-2.00000e-03,2.00000e-02,
-1.3097118e-01,-2.00000e-03,2.00000e-02,
-1.3097067e-01,-0.00000e+00,2.00000e-02,
-1.3097017e-01,-0.00000e+00,2.00000e-02,
-1.3096966e-01,-2.00000e-03,2.00000e-02,
-1.3096915e-01,-2.00000e-03,4.00002e-02,
-1.3096865e-01,-2.00000e-03,4.00002e-02,
-1.3096814e-01,-2.00000e-03,2.00000e-02,
-1.3096763e-01,-2.00000e-03,2.00000e-02,
-1.3096713e-01,-2.00000e-03,4.00002e-02,
-1.3096662e-01,-2.00000e-03,2.00000e-02,
-1.3096611e-01,-2.00000e-03,4.00002e-02,
-1.3096561e-01,-2.00000e-03,2.00000e-02,
-1.3096510e-01,-2.00000e-03,4.00002e-02,
-1.3096459e-01,-2.00000e-03,2.00000e-02,
-1.3096409e-01,-2.00000e-03,4.00002e-02,
-1.3096358e-01,-2.00000e-03,4.00002e-02,
-1.3096307e-01,-0.00000e+00,4.00002e-02,
-1.3096257e-01,-2.00000e-03,4.00002e-02,
-1.3096206e-01,-2.00000e-03,4.00002e-02,
-1.3096155e-01,-2.00000e-03,4.00002e-02,
-1.3096105e-01,-0.00000e+00,4.00002e-02,
-1.3096054e-01,-0.00000e+00,2.00000e-02,
-1.3096003e-01,-2.00000e-03,4.00002e-02,
-1.3095953e-01,-0.00000e+00,4.00002e-02,
-1.3095902e-01,-2.00000e-03,2.00000e-02,
-1.3095851e-01,-2.00000e-03,2.00000e-02,
-1.3095801e-01,-2.00000e-03,4.00002e-02,
-1.3095750e-01,-2.00000e-03,2.00000e-02,
-1.3095699e-01,-2.00000e-03,2.00000e-02,
-1.3095649e-01,-2.00000e-03,4.00002e-02,
-1.3095598e-01,-2.00000e-03,2.00000e-02,
-1.3095547e-01,-0.00000e+00,4.00002e-02,
-1.3095497e-01,-2.00000e-03,4.00002e-02,
-1.3095446e-01,-2.00000e-03,4.00002e-02,
-1.3095395e-01,-2.00000e-03,2.00000e-02,
-1.3095345e-01,-2.00000e-03,4.00002e-02,
-1.3095294e-01,-2.00000e-03,2.00000e-02,
-1.3095243e-01,-2.00000e-03,2.00000e-02,
-1.3095193e-01,-2.00000e-03,2.00000e-02,
-1.3095142e-01,-2.00000e-03,2.00000e-02,
-1.3095091e-01,-0.00000e+00,4.00002e-02,
-1.3095041e-01,-2.00000e-03,2.00000e-02,
-1.3094990e-01,-2.00000e-03,4.00002e-02,
-1.3094939e-01,-2.00000e-03,4.00002e-02,
-1.3094889e-01,-2.00000e-03,4.00002e-02,
-1.3094838e-01,-2.00000e-03,4.00002e-02,
-1.3094787e-01,-2.00000e-03,4.00002e-02,
-1.3094737e-01,-2.00000e-03,4.00002e-02,
-1.3094686e-01,-2.00000e-03,2.00000e-02,
-1.3094635e-01,-2.00000e-03,4.00002e-02,
-1.3094585e-01,-2.00000e-03,4.00002e-02,
-1.3094534e-01,-2.00000e-03,4.00002e-02,
-1.3094483e-01,-2.00000e-03,2.00000e-02,
-1.3094433e-01,-0.00000e+00,2.00000e-02,
-1.3094382e-01,-2.00000e-03,4.00002e-02,
-1.3094331e-01,-2.00000e-03,2.00000e-02,
-1.3094281e-01,-2.00000e-03,4.00002e-02,
-1.3094230e-01,-2.00000e-03,2.00000e-02,
-1.3094179e-01,-0.00000e+00,4.00002e-02,
-1.3094129e-01,-2.00000e-03,2.00000e-02,
-1.3094078e-01,-2.00000e-03,4.00002e-02,
-1.3094027e-01,-2.00000e-03,2.00000e-02,
-1.3093977e-01,-2.00000e-03,4.00002e-02,
-1.3093926e-01,-2.00000e-03,4.00002e-02,
-1.3093875e-01,-2.00000e-03,4.00002e-02,
-1.3093825e-01,-0.00000e+00,4.00002e-02,
-1.3093774e-01,-2.00000e-03,4.00002e-02,
-1.3093723e-01,-2.00000e-03,4.00002e-02,
-1.3093673e-01,-2.00000e-03,4.00002e-02,
-1.3093622e-01,-2.00000e-03,4.00002e-02,
-1.3093571e-01,-4.00001e-03,4.00002e-02,
-1.3093521e-01,-2.00000e-03,4.00002e-02,
-1.3093470e-01,-2.00000e-03,2.00000e-02,
-1.3093419e-01,-2.00000e-03,4.00002e-02,
-1.3093369e-01,-2.00000e-03,2.00000e-02,
-1.3093318e-01,-2.00000e-03,4.00002e-02,
-1.3093267e-01,-0.00000e+00,4.00002e-02,
-1.3093217e-01,-2.00000e-03,4.00002e-02,
-1.3093166e-01,-2.00000e-03,2.00000e-02,
-1.3093115e-01,-2.00000e-03,4.00002e-02,
-1.3093065e-01,-2.00000e-03,4.00002e-02,
-1.3093014e-01,-2.00000e-03,4.00002e-02,
-1.3092963e-01,-2.00000e-03,2.00000e-02,
-1.3092913e-01,-2.00000e-03,2.00000e-02,
-1.3092862e-01,-0.00000e+00,4.00002e-02,
-1.3092811e-01,-2.00000e-03,2.00000e-02,
-1.3092761e-01,-2.00000e-03,2.00000e-02,
-1.3092710e-01,-0.00000e+00,4.00002e-02,
-1.3092659e-01,-2.00000e-03,2.00000e-02,
-1.3092609e-01,-2.00000e-03,2.00000e-02,
-1.3092558e-01,-0.00000e+00,4.00002e-02,
-1.3092507e-01,-2.00000e-03,2.00000e-02,
-1.3092457e-01,-0.00000e+00,2.00000e-02,
-1.3092406e-01,-2.00000e-03,2.00000e-02,
-1.3092355e-01,-2.00000e-03,4.00002e-02,
-1.3092305e-01,-2.00000e-03,2.00000e-02,
-1.3092254e-01,-2.00000e-03,2.00000e-02,
-1.3092203e-01,-2.00000e-03,2.00000e-02,
-1.3092153e-01,-2.00000e-03,4.00002e-02,
-1.3092102e-01,-0.00000e+00,2.00000e-02,
-1.3092051e-01,-2.00000e-03,4.00002e-02,
-1.3092001e-01,-0.00000e+00,4.00002e-02,
-1.3091950e-01,-2.00000e-03,2.00000e-02,
-1.3091899e-01,-2.00000e-03,4.00002e-02,
-1.3091849e-01,-2.00000e-03,4.00002e-02,
-1.3091798e-01,-2.00000e-03,4.00002e-02,
-1.3091747e-01,-2.00000e-03,4.00002e-02,
-1.3091697e-01,-2.00000e-03,2.00000e-02,
-1.3091646e-01,-2.00000e-03,2.00000e-02,
-1.3091595e-01,-2.00000e-03,4.00002e-02,
-1.3091545e-01,-2.00000e-03,4.00002e-02,
-1.3091494e-01,-2.00000e-03,4.00002e-02,
-1.3091443e-01,-2.00000e-03,4.00002e-02,
-1.3091393e-01,-2.00000e-03,4.00002e-02,
-1.3091342e-01,-2.00000e-03,4.00002e-02,
-1.3091291e-01,-2.00000e-03,2.00000e-02,
-1.3091241e-01,-0.00000e+00,2.00000e-02,
-1.3091190e-01,-0.00000e+00,2.00000e-02,
-1.3091139e-01,-2.00000e-03,4.00002e-02,
-1.3091089e-01,-0.00000e+00,2.00000e-02,
-1.3091038e-01,-0.00000e+00,2.00000e-02,
-1.3090988e-01,-2.00000e-03,4.00002e-02,
-1.3090937e-01,-0.00000e+00,2.00000e-02,
-1.3090886e-01,-2.00000e-03,4.00002e-02,
-1.3090836e-01,-0.00000e+00,2.00000e-02,
-1.3090785e-01,-0.00000e+00,4.00002e-02,
-1.3090734e-01,-2.00000e-03,2.00000e-02,
-1.3090684e-01,-0.00000e+00,2.00000e-02,
-1.3090633e-01,-2.00000e-03,2.00000e-02,
-1.3090582e-01,-0.00000e+00,2.00000e-02,
-1.3090532e-01,-0.00000e+00,4.00002e-02,
-1.3090481e-01,-2.00000e-03,4.00002e-02,
-1.3090430e-01,-0.00000e+00,4.00002e-02,
-1.3090380e-01,-2.00000e-03,2.00000e-02,
-1.3090329e-01,-2.00000e-03,4.00002e-02,
-1.3090278e-01,-2.00000e-03,2.00000e-02,
-1.3090228e-01,-0.00000e+00,2.00000e-02,
-1.3090177e-01,-2.00000e-03,4.00002e-02,
-1.3090126e-01,-2.00000e-03,4.00002e-02,
-1.3090076e-01,-2.00000e-03,2.00000e-02,
-1.3090025e-01,-2.00000e-03,4.00002e-02,
-1.3089974e-01,-0.00000e+00,2.00000e-02,
-1.3089924e-01,-0.00000e+00,4.00002e-02,
-1.3089873e-01,-4.00001e-03,4.00002e-02,
-1.3089822e-01,-2.00000e-03,2.00000e-02,
-1.3089772e-01,-0.00000e+00,2.00000e-02,
-1.3089721e-01,-0.00000e+00,2.00000e-02,
-1.3089670e-01,-2.00000e-03,4.00002e-02,
-1.3089620e-01,-0.00000e+00,4.00002e-02,
-1.3089569e-01,-2.00000e-03,2.00000e-02,
-1.3089518e-01,-2.00000e-03,2.00000e-02,
-1.3089468e-01,-2.00000e-03,4.00002e-02,
-1.3089417e-01,-2.00000e-03,2.00000e-02,
-1.3089366e-01,-2.00000e-03,2.00000e-02,
-1.3089316e-01,-2.00000e-03,4.00002e-02,
-1.3089265e-01,-2.00000e-03,4.00002e-02,
-1.3089214e-01,-2.00000e-03,2.00000e-02,
-1.3089164e-01,-2.00000e-03,4.00002e-02,
-1.3089113e-01,-2.00000e-03,4.00002e-02,
-1.3089062e-01,-0.00000e+00,4.00002e-02,
-1.3089012e-01,-2.00000e-03,4.00002e-02,
-1.3088961e-01,-0.00000e+00,2.00000e-02,
-1.3088910e-01,-2.00000e-03,4.00002e-02,
-1.3088860e-01,-2.00000e-03,2.00000e-02,
-1.3088809e-01,-2.00000e-03,4.00002e-02,
-1.3088758e-01,-2.00000e-03,2.00000e-02,
-1.3088708e-01,-2.00000e-03,2.00000e-02,
-1.3088657e-01,-0.00000e+00,2.00000e-02,
-1.3088606e-01,-2.00000e-03,4.00002e-02,
-1.3088556e-01,-2.00000e-03,2.00000e-02,
-1.3088505e-01,-0.00000e+00,4.00002e-02,
-1.3088454e-01,-2.00000e-03,4.00002e-02,
-1.3088404e-01,-0.00000e+00,2.00000e-02,
-1.3088353e-01,-0.00000e+00,2.00000e-02,
-1.3088302e-01,-2.00000e-03,4.00002e-02,
-1.3088252e-01,-2.00000e-03,2.00000e-02,
-1.3088201e-01,-0.00000e+00,4.00002e-02,
-1.3088150e-01,-0.00000e+00,2.00000e-02,
-1.3088100e-01,-2.00000e-03,2.00000e-02,
-1.3088049e-01,-2.00000e-03,2.00000e-02,
-1.3087998e-01,-2.00000e-03,2.00000e-02,
-1.3087948e-01,-2.00000e-03,4.00002e-02,
-1.3087897e-01,-2.00000e-03,4.00002e-02,
-1.3087846e-01,-0.00000e+00,2.00000e-02,
-1.3087796e-01,-0.00000e+00,2.00000e-02,
-1.3087745e-01,-0.00000e+00,4.00002e-02,
-1.3087694e-01,-0.00000e+00,4.00002e-02,
-1.3087644e-01,-2.00000e-03,4.00002e-02,
-1.3087593e-01,-0.00000e+00,4.00002e-02,
-1.3087542e-01,-0.00000e+00,4.00002e-02,
-1.3087492e-01,-2.00000e-03,4.00002e-02,
-1.3087441e-01,-0.00000e+00,4.00002e-02,
-1.3087390e-01,-2.00000e-03,4.00002e-02,
-1.3087340e-01,-2.00000e-03,2.00000e-02,
-1.3087289e-01,-2.00000e-03,4.00002e-02,
-1.3087238e-01,-2.00000e-03,2.00000e-02,
-1.3087188e-01,-0.00000e+00,2.00000e-02,
-1.3087137e-01,-2.00000e-03,2.00000e-02,
-1.3087086e-01,-2.00000e-03,4.00002e-02,
-1.3087036e-01,-2.00000e-03,2.00000e-02,
-1.3086985e-01,-2.00000e-03,4.00002e-02,
-1.3086934e-01,-2.00000e-03,4.00002e-02,
-1.3086884e-01,-2.00000e-03,2.00000e-02,
-1.3086833e-01,-2.00000e-03,2.00000e-02,
-1.3086782e-01,-0.00000e+00,4.00002e-02,
-1.3086732e-01,-2.00000e-03,2.00000e-02,
-1.3086681e-01,-2.00000e-03,4.00002e-02,
-1.3086630e-01,-2.00000e-03,4.00002e-02,
-1.3086580e-01,-2.00000e-03,2.00000e-02,
-1.3086529e-01,-2.00000e-03,4.00002e-02,
-1.3086478e-01,-0.00000e+00,2.00000e-02,
-1.3086428e-01,-2.00000e-03,4.00002e-02,
-1.3086377e-01,-2.00000e-03,2.00000e-02,
-1.3086326e-01,-2.00000e-03,4.00002e-02,
-1.3086276e-01,-2.00000e-03,4.00002e-02,
-1.3086225e-01,-0.00000e+00,4.00002e-02,
-1.3086174e-01,-0.00000e+00,4.00002e-02,
-1.3086124e-01,-2.00000e-03,2.00000e-02,
-1.3086073e-01,-0.00000e+00,4.00002e-02,
-1.3086022e-01,-2.00000e-03,2.00000e-02,
-1.3085972e-01,-2.00000e-03,4.00002e-02,
-1.3085921e-01,-2.00000e-03,2.00000e-02,
-1.3085870e-01,-2.00000e-03,2.00000e-02,
-1.3085820e-01,-2.00000e-03,4.00002e-02,
-1.3085769e-01,-2.00000e-03,2.00000e-02,
-1.3085718e-01,-2.00000e-03,4.00002e-02,
-1.3085668e-01,-2.00000e-03,2.00000e-02,
-1.3085617e-01,-4.00001e-03,4.00002e-02,
-1.3085566e-01,-0.00000e+00,4.00002e-02,
-1.3085516e-01,-2.00000e-03,4.00002e-02,
-1.3085465e-01,-2.00000e-03,2.00000e-02,
-1.3085414e-01,-2.00000e-03,4.00002e-02,
-1.3085364e-01,-2.00000e-03,2.00000e-02,
-1.3085313e-01,-2.00000e-03,2.00000e-02,
-1.3085262e-01,-2.00000e-03,2.00000e-02,
-1.3085212e-01,-2.00000e-03,4.00002e-02,
-1.3085161e-01,-0.00000e+00,4.00002e-02,
-1.3085110e-01,-0.00000e+00,2.00000e-02,
-1.3085060e-01,-2.00000e-03,4.00002e-02,
-1.3085009e-01,-2.00000e-03,2.00000e-02,
-1.3084958e-01,-2.00000e-03,4.00002e-02,
-1.3084908e-01,-2.00000e-03,4.00002e-02,
-1.3084857e-01,-2.00000e-03,4.00002e-02,
-1.3084807e-01,-2.00000e-03,4.00002e-02,
-1.3084756e-01,-0.00000e+00,4.00002e-02,
-1.3084705e-01,-2.00000e-03,2.00000e-02,
-1.3084655e-01,-2.00000e-03,4.00002e-02,
-1.3084604e-01,-2.00000e-03,4.00002e-02,
-1.3084553e-01,-2.00000e-03,2.00000e-02,
-1.3084503e-01,-0.00000e+00,4.00002e-02,
-1.3084452e-01,-2.00000e-03,2.00000e-02,
-1.3084401e-01,-2.00000e-03,4.00002e-02,
-1.3084351e-01,-0.00000e+00,2.00000e-02,
-1.3084300e-01,-2.00000e-03,2.00000e-02,
-1.3084249e-01,-2.00000e-03,4.00002e-02,
-1.3084199e-01,-2.00000e-03,2.00000e-02,
-1.3084148e-01,-2.00000e-03,4.00002e-02,
-1.3084097e-01,-2.00000e-03,4.00002e-02,
-1.3084047e-01,-0.00000e+00,4.00002e-02,
-1.3083996e-01,-0.00000e+00,2.00000e-02,
-1.3083945e-01,-2.00000e-03,2.00000e-02,
-1.3083895e-01,-2.00000e-03,4.00002e-02,
-1.3083844e-01,-0.00000e+00,2.00000e-02,
-1.3083793e-01,-2.00000e-03,2.00000e-02,
-1.3083743e-01,-2.00000e-03,2.00000e-02,
-1.3083692e-01,-0.00000e+00,2.00000e-02,
-1.3083641e-01,-2.00000e-03,2.00000e-02,
-1.3083591e-01,-2.00000e-03,2.00000e-02,
-1.3083540e-01,-2.00000e-03,2.00000e-02,
-1.3083489e-01,-2.00000e-03,4.00002e-02,
-1.3083439e-01,-2.00000e-03,2.00000e-02,
-1.3083388e-01,-2.00000e-03,4.00002e-02,
-1.3083337e-01,-2.00000e-03,2.00000e-02,
-1.3083287e-01,-2.00000e-03,4.00002e-02,
-1.3083236e-01,-0.00000e+00,4.00002e-02,
-1.3083185e-01,-0.00000e+00,4.00002e-02,
-1.3083135e-01,-2.00000e-03,2.00000e-02,
-1.3083084e-01,-2.00000e-03,2.00000e-02,
-1.3083033e-01,-2.00000e-03,4.00002e-02,
-1.3082983e-01,-0.00000e+00,4.00002e-02,
-1.3082932e-01,-2.00000e-03,4.00002e-02,
-1.3082881e-01,-2.00000e-03,2.00000e-02,
-1.3082831e-01,-0.00000e+00,4.00002e-02,
-1.3082780e-01,-2.00000e-03,2.00000e-02,
-1.3082729e-01,-2.00000e-03,4.00002e-02,
-1.3082679e-01,-2.00000e-03,4.00002e-02,
-1.3082628e-01,-2.00000e-03,4.00002e-02,
-1.3082577e-01,-2.00000e-03,4.00002e-02,
-1.3082527e-01,-2.00000e-03,4.00002e-02,
-1.3082476e-01,-2.00000e-03,4.00002e-02,
-1.3082425e-01,-0.00000e+00,4.00002e-02,
-1.3082375e-01,-4.00001e-03,4.00002e-02,
-1.3082324e-01,-0.00000e+00,2.00000e-02,
-1.3082273e-01,-2.00000e-03,2.00000e-02,
-1.3082223e-01,-2.00000e-03,2.00000e-02,
-1.3082172e-01,-0.00000e+00,2.00000e-02,
-1.3082121e-01,-2.00000e-03,2.00000e-02,
-1.3082071e-01,-2.00000e-03,4.00002e-02,
-1.3082020e-01,-0.00000e+00,2.00000e-02,
